delivery_date,weight,vehicle_size,billed_miles,total,pickup_state,deliver_state,duration_hours,rpm,predicted_cost,predicted_rpm,error,label
2022-07-01,2140,DOCK HIGH STRAIGHT,934.0,3750.0,TX,TN,25,4.014989293361884,2630.460458483736,2.8163388206463984,-1.2,-13
2022-07-09,3420,DOCK HIGH STRAIGHT,1754.0,3600.0,NX,MI,79,2.0524515393386547,3053.9606535890225,1.741140623482909,-0.31,-4
2022-07-09,23000,TRACTOR,1804.0,7550.0,CU,MI,59,4.185144124168515,7221.625696173457,4.003118456858901,-0.18,-2
2022-07-09,5000,DOCK HIGH STRAIGHT,1577.0,3279.47,NC,TX,57,2.0795624603677867,4156.057190108308,2.635419904951368,0.56,6
2022-07-09,3280,DOCK HIGH STRAIGHT,1625.0,2527.0,MI,TX,50,1.555076923076923,2914.989384193971,1.7938396210424437,0.24,3
2022-07-09,6500,DOCK HIGH STRAIGHT,1653.0,3649.32,MI,TX,51,2.207695099818512,3172.6908508480574,1.9193532068046324,-0.29,-3
2022-07-09,5464,DOCK HIGH STRAIGHT,1358.0,4000.0,IL,TX,52,2.945508100147276,3621.845032140975,2.6670434699123526,-0.28,-3
2022-07-09,4150,DOCK HIGH STRAIGHT,1171.0,2080.0,IN,TX,49,1.776259607173356,2374.8333300064423,2.0280387105093443,0.25,3
2022-07-09,25000,TRACTOR,1562.0,5200.0,OH,TX,50,3.329065300896287,5291.79992892303,3.3878360620505954,0.06,1
2022-07-09,6111,DOCK HIGH STRAIGHT,1644.0,3095.0,MI,TX,46,1.882603406326034,3063.813875329685,1.8636337441178128,-0.02,-1
2022-07-09,2800,CARGO VAN,1358.0,1736.0,IL,TX,46,1.2783505154639174,1662.8226987170324,1.224464432044943,-0.05,-1
2022-07-09,1200,SPRINTER,1640.0,1495.0,MI,TX,46,0.9115853658536586,1735.6336986692545,1.058313230895887,0.15,2
2022-07-09,475,CARGO VAN,1598.0,1641.0,OH,TX,44,1.0269086357947437,1656.2360744435075,1.0364431004026955,0.01,1
2022-07-09,350,SPRINTER,1652.0,2248.84,TX,OH,43,1.3612832929782084,2185.4114825461697,1.3228883066260106,-0.04,-1
2022-07-10,1419,CARGO VAN,1566.0,2290.06,TX,OH,56,1.462362707535121,1930.394249868584,1.2326910918701046,-0.23,-3
2022-07-09,350,SPRINTER,1712.0,2401.27,TX,MI,45,1.402610981308411,2269.8554819858955,1.3258501647113876,-0.08,-1
2022-07-15,2850,SPRINTER,1054.0,2084.64,FL,TX,35,1.9778368121442125,2157.929964672355,2.047371882990849,0.07,1
2022-07-15,40000,TRACTOR,599.0,2450.0,TN,WI,23,4.090150250417362,2230.7231269198383,3.724078675993052,-0.37,-4
2022-07-15,3682,DOCK HIGH STRAIGHT,637.0,2100.0,LA,TX,18,3.2967032967032965,3050.526490560846,4.788895589577466,1.49,15
2022-07-15,516,CARGO VAN,1548.0,2168.38,MI,TX,27,1.4007622739018089,2098.397840705913,1.3555541606627346,-0.05,-1
2022-07-15,10000,TRACTOR,455.0,2095.0,NC,KY,15,4.604395604395604,2317.656864664418,5.093751350910809,0.49,5
2022-07-15,250,CARGO VAN,1092.0,1860.0,TX,TN,21,1.7032967032967032,1387.8730445264762,1.270946011471132,-0.43,-5
2022-07-14,4712,DOCK HIGH STRAIGHT,934.0,3750.0,TX,TN,4,4.014989293361884,3262.059600826433,3.492569165767059,-0.52,-6
2022-07-15,567,TRACTOR,626.0,2695.0,TN,IA,19,4.305111821086262,3837.7840063496265,6.130645377555314,1.83,19
2022-07-25,38000,TRACTOR,1952.0,7311.14,PU,KY,120,3.7454610655737706,9402.34866666974,4.816776980875892,1.07,11
2022-07-25,380,SPRINTER,2027.0,4980.12,QA,OH,110,2.4568919585594475,3464.447004619396,1.7091499776119363,-0.75,-8
2022-07-23,880,CARGO VAN,2055.0,3786.19,SL,OH,77,1.8424282238442824,3453.2681680189467,1.6804224661892684,-0.16,-2
2022-07-23,550,SPRINTER,1697.0,2267.65,TX,MI,67,1.3362698880377135,2158.407962747636,1.2718962656143995,-0.06,-1
2022-07-25,5508,DOCK HIGH STRAIGHT,2184.0,4388.0,MA,TX,117,2.009157509157509,5122.871557521867,2.345637160037485,0.34,4
2022-07-24,330,SPRINTER,1745.0,3169.71,NX,OH,90,1.816452722063037,3187.088486504943,1.8264117401174456,0.01,1
2022-07-25,40000,TRACTOR,2400.0,7400.0,EM,PA,112,3.083333333333333,10199.848222835346,4.249936759514728,1.17,12
2022-07-25,4480,DOCK HIGH STRAIGHT,1732.0,4995.0,TX,MI,111,2.8839491916859123,3878.40175316174,2.239261982195,-0.64,-7
2022-07-25,2200,DOCK HIGH STRAIGHT,1624.0,2025.0,TX,MI,109,1.2469211822660098,3172.8711921068607,1.9537384187850129,0.71,8
2022-07-25,1000,CUBE VAN,2206.0,3688.0,GJ,MI,113,1.671804170444243,4212.463363373729,1.9095482154912644,0.24,3
2022-07-24,855,CARGO VAN,1653.0,1495.0,MI,TX,87,0.9044162129461584,1476.5970591218052,0.8932831573634635,-0.01,-1
2022-07-23,20646,TRACTOR,1804.0,7550.0,CU,MI,61,4.185144124168515,7207.312776292016,3.995184465793801,-0.19,-2
2022-07-24,447,SPRINTER,1690.0,2400.0,NX,OH,96,1.4201183431952662,3018.1448367588414,1.785884518792214,0.37,4
2022-07-25,887,SPRINTER,1277.0,2301.56,TX,KY,113,1.8023179326546592,2026.8367045606576,1.5871861429605776,-0.22,-3
2022-07-25,4619,TRACTOR,2377.0,8188.0,GJ,MI,111,3.4446781657551537,8252.347201279059,3.471748927757282,0.03,1
2022-07-23,500,CARGO VAN,1854.0,3450.0,ON,TX,49,1.86084142394822,2806.805170044371,1.513918646194375,-0.35,-4
2022-07-24,2300,CARGO VAN,1610.0,1654.0,OH,TX,70,1.027329192546584,1601.3006479875469,0.9945966757686626,-0.03,-1
2022-07-21,43850,TRACTOR,509.0,2318.5,TN,MI,11,4.555009823182711,2162.409006949122,4.248347754320476,-0.31,-4
2022-07-22,4150,DOCK HIGH STRAIGHT,1176.0,2080.0,IN,TX,25,1.7687074829931972,3421.0408945602285,2.9090483797280853,1.14,12
2022-07-25,300,CARGO VAN,1643.0,1495.0,MI,TX,94,0.9099208764455264,1403.1978427415552,0.854046161133022,-0.06,-1
2022-07-23,5184,TRACTOR,1294.0,3052.4,KY,TX,48,2.358887171561051,4093.315161524888,3.1633038342541635,0.8,9
2022-07-25,1260,DOCK HIGH STRAIGHT,698.0,4573.42,IL,NC,89,6.552177650429799,3228.8555541935643,4.625867556151238,-1.93,-20
2022-07-22,360,CARGO VAN,397.0,800.0,WI,MI,19,2.0151133501259446,889.185643679195,2.2397623266478464,0.22,3
2022-07-25,18936,TRACTOR,2056.0,6485.0,SL,MI,92,3.154182879377432,7056.350331435577,3.432077009453101,0.28,3
2022-07-24,6052,DOCK HIGH STRAIGHT,1608.0,7750.0,NX,OH,61,4.819651741293533,4984.073831943956,3.0995484029502216,-1.72,-18
2022-07-25,322,CARGO VAN,2114.0,4909.25,AG,ON,89,2.322256385998108,4307.881530887344,2.03778691148881,-0.28,-3
2022-07-25,1200,DOCK HIGH STRAIGHT,1527.0,3055.0,MI,TX,86,2.000654878847413,3080.803196470224,2.0175528464114105,0.02,1
2022-07-24,5071,DOCK HIGH STRAIGHT,1702.0,3380.0,NX,OH,61,1.9858989424206817,4073.164494591743,2.393163627844737,0.41,5
2022-07-25,1693,TRACTOR,2294.0,7925.0,EM,OH,85,3.454664341761116,7642.935345978479,3.331706776799685,-0.12,-2
2022-07-25,11200,TRACTOR,2294.0,7925.0,EM,OH,87,3.454664341761116,7648.579328628522,3.334167100535537,-0.12,-2
2022-07-23,1152,SPRINTER,1640.0,1495.0,MI,TX,40,0.9115853658536586,1817.425479108324,1.1081862677489782,0.2,3
2022-07-23,14544,DOCK HIGH STRAIGHT,1347.0,3900.0,TN,TX,38,2.89532293986637,3863.412949448513,2.8681610612089927,-0.03,-1
2022-07-22,5512,DOCK HIGH STRAIGHT,1034.0,3450.0,TX,AL,21,3.3365570599613155,2916.715481557327,2.820808009243063,-0.52,-6
2022-07-23,42000,TRACTOR,1628.0,5600.0,TX,MI,31,3.43980343980344,5942.690798235293,3.650301473117502,0.21,3
2022-07-22,42000,TRACTOR,1628.0,5600.0,TX,MI,27,3.43980343980344,6360.532120352689,3.9069607618874014,0.47,5
2022-07-23,60,CARGO VAN,1705.0,2432.74,TX,MI,31,1.4268269794721409,2083.3531627174243,1.2219080133240026,-0.2,-3
2022-07-25,2400,SPRINTER,1176.0,1829.91,TX,IL,82,1.556045918367347,1809.7295892460168,1.5388857051411713,-0.02,-1
2022-07-23,5500,DOCK HIGH STRAIGHT,1440.0,3839.0,TX,SC,33,2.6659722222222224,3284.9007482467646,2.2811810751713644,-0.38,-4
2022-07-22,900,SPRINTER,934.0,3750.0,TX,TN,26,4.014989293361884,1729.1754308041216,1.8513655576061256,-2.16,-22
2022-07-24,350,SPRINTER,1746.0,2490.26,TX,MI,57,1.426265750286369,2205.788760089391,1.2633383505666615,-0.16,-2
2022-07-25,6847,DOCK HIGH STRAIGHT,1836.0,4949.9,QA,KY,80,2.696023965141612,5834.661853372546,3.1779203994403846,0.48,5
2022-07-30,9072,DOCK HIGH STRAIGHT,1915.0,5850.0,PU,SC,78,3.0548302872062663,5794.436938523061,3.0258156336935045,-0.03,-1
2022-07-30,25000,TRACTOR,2120.0,9159.2,SO,MI,66,4.320377358490567,7837.472040538882,3.696920773839096,-0.62,-7
2022-07-30,9120,DOCK HIGH STRAIGHT,1915.0,5850.0,PU,SC,71,3.0548302872062663,5671.663880874321,2.961704376435677,-0.09,-1
2022-07-30,10240,TRACTOR,1926.0,10550.0,TX,ON,61,5.477673935617861,10039.929505544376,5.212839826347028,-0.26,-3
2022-07-30,9132,DOCK HIGH STRAIGHT,1915.0,5850.0,PU,SC,61,3.0548302872062663,5920.509896514795,3.091650076509032,0.04,1
2022-07-30,28905,TRACTOR,1804.0,7550.0,CU,MI,57,4.185144124168515,7450.257692612652,4.129854596791936,-0.06,-1
2022-07-30,5071,DOCK HIGH STRAIGHT,1709.0,3380.0,OH,NX,59,1.97776477472206,3649.716879523565,2.135586237287048,0.16,2
2022-07-30,4400,DOCK HIGH STRAIGHT,1450.0,4308.0,IN,TX,44,2.9710344827586206,2814.6575717285027,1.9411431529162089,-1.03,-11
2022-07-29,26182,TRACTOR,1276.0,6330.0,TX,KY,27,4.960815047021944,6286.605799599372,4.926807052977565,-0.03,-1
2022-07-30,1118,DOCK HIGH STRAIGHT,1543.0,3664.72,MI,TX,45,2.3750615683732987,3195.9592421033944,2.0712632806891733,-0.3,-4
2022-07-30,10200,TRACTOR,1643.0,3993.53,TX,MI,43,2.4306329884357885,3801.2946542525465,2.3136303434282084,-0.12,-2
2022-07-30,114,CARGO VAN,1666.0,3950.55,TX,MI,41,2.371278511404562,1992.651465698872,1.1960693071421802,-1.18,-12
2022-07-29,2,TRACTOR,2069.0,6485.0,SL,MI,24,3.1343644272595457,6431.427890298186,3.1084716724495824,-0.03,-1
2022-07-30,3056,DOCK HIGH STRAIGHT,1659.0,5245.88,TX,MI,38,3.16207353827607,3342.4595098898576,2.014743526154224,-1.15,-12
2022-08-08,710,CUBE VAN,1570.0,2850.0,VA,TX,101,1.8152866242038217,3094.634900820948,1.9711050323700303,0.16,2
2022-08-09,29000,TRACTOR,2060.0,7050.0,MI,SL,127,3.4223300970873787,6199.459576998566,3.0094463966012457,-0.41,-5
2022-08-08,5711,DOCK HIGH STRAIGHT,1490.0,1585.0,MI,TX,98,1.063758389261745,3540.634281929312,2.3762646187445045,1.31,14
2022-08-09,29000,TRACTOR,2060.0,7050.0,MI,SL,123,3.4223300970873787,6801.293677928888,3.301598872781013,-0.12,-2
2022-08-08,17000,TRACTOR,1679.0,7424.98,CU,OH,90,4.422263251935676,8745.03313218875,5.208477148414979,0.79,8
2022-08-08,97,CARGO VAN,1358.0,1445.0,IL,TX,95,1.0640648011782032,1430.8420682375397,1.0536392255062883,-0.01,-1
2022-08-08,2165,SPRINTER,1162.0,1123.0,KY,TX,93,0.9664371772805508,1437.5373092789732,1.237123329844211,0.27,3
2022-08-06,2650,SPRINTER,1640.0,1495.0,MI,TX,43,0.9115853658536586,1778.5067082109626,1.0844553098847334,0.17,2
2022-08-08,21500,TRACTOR,1754.0,7885.0,NX,MI,87,4.495438996579248,6867.486497064658,3.915328675635495,-0.58,-6
2022-08-07,3000,SPRINTER,1235.0,2270.0,KY,TX,62,1.838056680161944,2017.0064716019049,1.6332036207302874,-0.2,-3
2022-08-08,1800,SPRINTER,1477.0,2060.62,TX,KY,84,1.3951387948544345,2224.354686782186,1.5059950485999904,0.11,2
2022-08-08,90,SPRINTER,1624.0,1848.61,TX,MI,83,1.1383066502463053,2013.9923177520188,1.240143052802967,0.1,2
2022-08-08,3,TRACTOR,2069.0,6485.0,SL,MI,85,3.1343644272595457,6421.761924942442,3.1037998670577296,-0.03,-1
2022-08-07,7308,DOCK HIGH STRAIGHT,2056.0,4188.0,SL,MI,62,2.036964980544747,5310.7526024047165,2.5830508766559905,0.55,6
2022-08-06,2000,SPRINTER,1176.0,1300.0,TX,IL,36,1.1054421768707483,1652.609405355542,1.4052801065948488,0.3,4
2022-08-13,35811,TRACTOR,1754.0,7885.0,NX,MI,89,4.495438996579248,7301.73423457043,4.162904352662731,-0.33,-4
2022-08-13,6270,DOCK HIGH STRAIGHT,1486.0,5150.0,GJ,TN,74,3.465679676985195,5526.8331727721325,3.719268622323104,0.25,3
2022-08-12,176,SPRINTER,1709.0,2850.0,OH,NX,47,1.6676418958455237,2226.1777040801053,1.3026200726039234,-0.37,-4
2022-08-12,2100,SPRINTER,1634.0,2107.47,TX,OH,41,1.2897613219094246,2424.14038227503,1.4835620454559546,0.19,2
2022-08-11,1135,CARGO VAN,1353.0,1916.0,TX,KY,22,1.4161123429416111,2100.639092122171,1.5525787820562975,0.14,2
2022-08-13,20700,TRACTOR,1804.0,7550.0,CU,MI,57,4.185144124168515,7254.10096217648,4.021120267281862,-0.16,-2
2022-08-12,42000,TRACTOR,1170.0,5400.0,IL,TX,39,4.615384615384615,4294.327752833175,3.670365600712115,-0.95,-10
2022-08-11,1852,DOCK HIGH STRAIGHT,444.0,1388.0,JA,CU,18,3.126126126126126,1891.3547493495864,4.2598079940306,1.13,12
2022-08-12,10000,TRACTOR,460.0,2150.22,TN,IL,22,4.674391304347826,2421.247046052593,5.263580534896941,0.59,6
2022-08-12,6173,DOCK HIGH STRAIGHT,840.0,3200.0,ND,IA,27,3.809523809523809,5171.378842999053,6.156403384522682,2.35,24
2022-08-13,4112,DOCK HIGH STRAIGHT,1378.0,2600.0,SC,TX,49,1.8867924528301887,3734.039312966668,2.7097527670295123,0.82,9
2022-08-12,120,CARGO VAN,1433.0,1973.0,TX,SC,23,1.376831821353803,1835.119128617413,1.280613488218711,-0.1,-2
2022-08-12,3300,CUBE VAN,1347.0,3450.0,TX,KY,28,2.5612472160356345,3517.9699244088747,2.6117074420258906,0.05,1
2022-08-12,346,CARGO VAN,622.0,1384.73,AR,KY,18,2.2262540192926044,1149.6050030101992,1.8482395546787769,-0.38,-4
2022-08-11,1000,TRACTOR,573.0,2300.0,TN,KS,12,4.013961605584642,3416.820264952986,5.963037111610795,1.95,20
2022-08-13,480,SPRINTER,1510.0,2035.0,MI,TX,46,1.347682119205298,1830.3566507906708,1.2121567223779277,-0.14,-2
2022-08-12,2500,SPRINTER,383.0,1200.0,KY,SC,18,3.133159268929504,914.5085569309144,2.3877508013862,-0.75,-8
2022-08-12,2850,SPRINTER,530.0,880.0,GA,TN,13,1.660377358490566,1108.0879001170863,2.09073188701337,0.43,5
2022-08-13,400,CARGO VAN,1621.0,1716.69,TX,MI,41,1.0590314620604566,1887.7274926847915,1.1645450294168975,0.11,2
2022-08-14,16030,TRACTOR,2056.0,7035.0,SL,MI,73,3.421692607003891,6773.210971003426,3.294363312744857,-0.13,-2
2022-08-12,8103,TRACTOR,662.0,2650.0,IN,AL,23,4.003021148036254,3293.4946638354686,4.975067468029409,0.97,10
2022-08-13,350,SPRINTER,1648.0,2170.53,TX,OH,37,1.3170691747572816,2118.5210579963914,1.2855103507259658,-0.03,-1
2022-08-27,39000,TRACTOR,1993.0,6500.0,NY,CU,62,3.261414952333166,6601.442525937157,3.3123143632399183,0.05,1
2022-08-27,830,SPRINTER,1901.0,2450.0,TN,QA,72,1.2887953708574436,2714.980013153468,1.4281851726214982,0.14,2
2022-08-29,300,TRACTOR,1551.0,5699.0,TN,SL,117,3.674403610573824,5947.798151836171,3.834815055987216,0.16,2
2022-08-29,11061,TRACTOR,1739.0,4995.0,TX,MI,120,2.872340425531915,5243.916730071387,3.015478280662097,0.14,2
2022-08-29,2580,DOCK HIGH STRAIGHT,1624.0,1925.0,TX,MI,115,1.1853448275862069,2928.339073322627,1.803164454016396,0.62,7
2022-08-29,1274,CARGO VAN,1789.0,2936.67,CU,OH,113,1.64151481274455,3316.6016536197017,1.853885776198827,0.21,3
2022-08-29,6360,DOCK HIGH STRAIGHT,1754.0,3600.0,NX,MI,114,2.0524515393386547,4527.482502377541,2.5812328975926686,0.53,6
2022-08-25,4832,TRACTOR,911.0,4500.0,NE,OH,16,4.939626783754116,4324.8814563808,4.747400061888913,-0.19,-2
2022-08-29,600,TRACTOR,2164.0,6600.0,MI,SL,112,3.049907578558225,6470.22817984628,2.989939084956691,-0.06,-1
2022-08-26,900,SPRINTER,1659.0,2113.57,UT,MI,42,1.2740024110910189,2191.8720852953325,1.3212007747410082,0.05,1
2022-08-27,2850,SPRINTER,1624.0,1918.95,TX,MI,61,1.1816194581280788,2165.19420523387,1.3332476633213486,0.15,2
2022-08-26,3300,DOCK HIGH STRAIGHT,1235.0,2270.0,KY,TX,38,1.838056680161944,2583.166940017594,2.091633149811817,0.25,3
2022-08-26,39,CARGO VAN,1591.0,3671.3,TX,MI,36,2.3075424261470774,1851.9785524265933,1.1640342881373935,-1.14,-12
2022-08-27,4899,DOCK HIGH STRAIGHT,1629.0,4015.14,TX,MI,62,2.4647882136279926,3201.817339089773,1.965510950945226,-0.5,-6
2022-08-27,32200,TRACTOR,1804.0,7550.0,CU,MI,61,4.185144124168515,7474.789716537931,4.143453279677345,-0.04,-1
2022-08-29,740,CARGO VAN,1848.0,3429.27,CU,MI,106,1.8556655844155845,3281.709848325643,1.7758170174922312,-0.08,-1
2022-08-25,2688,TRACTOR,317.0,1551.0,KY,MI,7,4.892744479495268,2108.1106768119425,6.650191409501396,1.76,18
2022-08-26,26300,TRACTOR,923.0,4000.0,WI,NC,29,4.333694474539545,4089.631150675639,4.430802980146955,0.1,2
2022-08-26,250,CARGO VAN,745.0,1320.02,SC,MI,22,1.771838926174497,1117.343790946673,1.499790323418353,-0.27,-3
2022-08-28,64,CARGO VAN,1604.0,1425.0,MI,TX,69,0.8884039900249376,1549.3930215217467,0.9659557490783958,0.08,1
2022-08-29,976,CARGO VAN,1098.0,1995.04,NX,MO,92,1.816976320582878,3426.7038390445946,3.12085959840127,1.3,14
2022-08-27,1740,CUBE VAN,1766.0,2788.0,PA,TX,43,1.578708946772367,3445.532114141549,1.951037437226245,0.37,4
2022-08-29,370,SPRINTER,1811.0,2695.0,AG,IL,89,1.488128106018774,3303.3882424826684,1.8240686043526608,0.34,4
2022-08-27,4000,DOCK HIGH STRAIGHT,1485.0,4427.59,TX,KY,39,2.9815420875420875,3691.72667142375,2.48601122654798,-0.5,-6
2022-08-27,200,CARGO VAN,1624.0,1495.0,MI,TX,40,0.9205665024630542,1643.8047961061195,1.012195071493916,0.09,1
2022-08-27,4800,DOCK HIGH STRAIGHT,1347.0,3909.0,TX,KY,41,2.9020044543429844,3354.5035608470967,2.490351567072826,-0.41,-5
2022-08-29,25000,TRACTOR,2056.0,6485.0,SL,MI,84,3.154182879377432,7268.28607076348,3.535158594729319,0.38,4
2022-08-29,12800,TRACTOR,1791.0,6485.0,CU,MI,86,3.6208821887213847,7060.944567322418,3.942459278236973,0.32,4
2022-08-27,1605,SPRINTER,1643.0,2650.0,TX,MI,35,1.6129032258064515,2049.208205971706,1.247235670098421,-0.37,-4
2022-09-03,25000,TRACTOR,1594.0,4523.94,MI,TX,67,2.83810539523212,5502.720869930127,3.4521460915496407,0.61,7
2022-09-03,3700,DOCK HIGH STRAIGHT,2295.0,7750.0,EM,NV,64,3.3769063180827885,5540.915678771384,2.4143423436912346,-0.96,-10
2022-09-03,2592,DOCK HIGH STRAIGHT,1649.0,2744.8,TX,MI,60,1.6645239539114616,2796.4565567278983,1.695849943437173,0.03,1
2022-09-03,28900,TRACTOR,1804.0,7550.0,CU,MI,60,4.185144124168515,7178.503851385478,3.979214995224766,-0.21,-3
2022-09-02,4661,DOCK HIGH STRAIGHT,1765.0,6800.0,EM,TN,51,3.852691218130312,4626.606869780612,2.6213070083742847,-1.23,-13
2022-09-03,320,CARGO VAN,1624.0,1495.0,MI,TX,46,0.9205665024630542,1548.4580000380283,0.9534839901711996,0.03,1
2022-09-03,5500,DOCK HIGH STRAIGHT,1170.0,2233.0,IN,TX,47,1.9085470085470089,2227.382196627764,1.9037454672032168,-0.0,1
2022-09-02,1300,CARGO VAN,1614.0,2583.0,TX,MI,28,1.600371747211896,2043.3377011446253,1.2660084889371903,-0.33,-4
2022-09-02,44000,TRACTOR,632.0,1626.0,MI,TN,25,2.5727848101265822,1939.79607203576,3.0692975823350634,0.5,6
2022-09-03,58,CARGO VAN,1604.0,1550.0,MI,TX,45,0.9663341645885288,1584.072731729421,0.9875765160407864,0.02,1
2022-09-02,400,SPRINTER,1235.0,1869.0,KY,TX,26,1.5133603238866398,1819.4227781930365,1.4732168244478026,-0.04,-1
2022-09-02,3000,CUBE VAN,1347.0,3909.0,TX,KY,30,2.9020044543429844,3386.2531604477963,2.513922168112692,-0.39,-4
2022-09-02,3466,CUBE VAN,497.0,1150.0,TX,AG,27,2.3138832997987926,1499.4862910354964,3.01707503226458,0.7,8
2022-09-03,4716,DOCK HIGH STRAIGHT,1347.0,3909.0,TX,KY,29,2.9020044543429844,3861.233764211479,2.8665432547969405,-0.04,-1
2022-09-12,450,TRACTOR,585.0,2988.0,TN,MI,98,5.107692307692307,2722.962113462096,4.654636091388197,-0.45,-5
2022-09-10,5400,DOCK HIGH STRAIGHT,1605.0,1495.0,MI,TX,51,0.9314641744548288,3419.637965865679,2.130615555056498,1.2,13
2022-09-12,360,CARGO VAN,2233.0,4358.41,JA,MI,92,1.9518181818181817,4078.073844484737,1.8262757924248711,-0.13,-2
2022-09-10,2104,CUBE VAN,1610.0,3095.0,MI,TX,48,1.9223602484472049,2284.292533114475,1.418815237959301,-0.5,-6
2022-09-12,1700,CARGO VAN,1860.0,7000.0,CA,MO,91,3.763440860215054,3569.903433831462,1.9193029214147643,-1.84,-19
2022-09-12,1560,SPRINTER,1277.0,2676.32,TX,KY,96,2.0957870007830857,2041.245590193542,1.5984695303003462,-0.5,-6
2022-09-12,6138,TRACTOR,2177.0,7249.26,GJ,MI,90,3.3299310978410657,7312.636167711662,3.3590427963765097,0.03,1
2022-09-12,4500,DOCK HIGH STRAIGHT,1795.0,4314.11,CU,MI,89,2.4034038997214484,4409.894547621228,2.456765764691492,0.05,1
2022-09-12,8217,DOCK HIGH STRAIGHT,1592.0,7771.6,NX,OH,88,4.881658291457287,5885.477712243393,3.696908110705649,-1.18,-12
2022-09-12,2,CARGO VAN,2295.0,3809.13,EM,OH,86,1.659751633986928,4024.960050773742,1.7537952290953125,0.09,1
2022-09-12,1016,CARGO VAN,1882.0,1925.0,TX,PA,85,1.022848034006376,2791.028626262778,1.4830120224563113,0.46,5
2022-09-10,3200,SPRINTER,1645.0,1495.0,MI,TX,43,0.9088145896656536,1908.6935264729016,1.1603000160929493,0.25,3
2022-09-10,7000,TRACTOR,1699.0,6800.0,AZ,TN,36,4.002354326074161,5835.880452309375,3.4348913786400086,-0.57,-6
2022-09-12,1260,SPRINTER,1815.0,3243.25,TX,ON,82,1.7869146005509642,3106.1400415437256,1.7113719237155514,-0.08,-1
2022-09-12,3356,SPRINTER,1712.0,5029.68,EM,AL,84,2.9378971962616824,4839.38231537157,2.8267420066422724,-0.11,-2
2022-09-10,660,SPRINTER,1270.0,1581.72,TX,KY,33,1.2454488188976378,1965.5758798500867,1.5476975431890447,0.3,4
2022-09-12,3346,SPRINTER,2215.0,7101.07,TX,MI,88,3.2059006772009027,4630.569291644311,2.090550470268312,-1.12,-12
2022-09-10,1680,DOCK HIGH STRAIGHT,1643.0,2665.0,TX,MI,34,1.6220328667072428,2865.9316208940804,1.744328436332368,0.12,2
2022-09-13,35200,TRACTOR,2114.0,7213.11,SL,MI,107,3.4120671712393564,7445.457757991876,3.521976233676384,0.11,2
2022-09-12,16450,TRACTOR,1741.0,6485.0,CU,MI,90,3.724870763928776,7088.220457718442,4.071350061871592,0.35,4
2022-09-17,11000,DOCK HIGH STRAIGHT,2112.0,5600.0,GJ,MI,96,2.6515151515151514,6212.334924959421,2.941446460681544,0.29,3
2022-09-17,1000,CARGO VAN,1269.0,1190.69,TX,KY,60,0.9382899921197794,1846.162559156944,1.454816831486953,0.52,6
2022-09-17,4000,CUBE VAN,1704.0,3419.59,MI,TX,48,2.0068016431924884,2503.8099199391822,1.4693720187436516,-0.54,-6
2022-09-17,701,CARGO VAN,1437.0,1574.0,SC,TX,44,1.095337508698678,2742.2704342114066,1.9083301560274228,0.81,9
2022-09-17,5044,DOCK HIGH STRAIGHT,1369.0,4100.0,IN,TX,41,2.9948867786705624,3109.980276624082,2.2717167835091905,-0.72,-8
2022-09-17,4855,DOCK HIGH STRAIGHT,1626.0,3067.98,MI,TX,39,1.8868265682656824,3540.655440230048,2.1775248709901893,0.29,3
2022-09-18,541,CARGO VAN,1584.0,1903.02,OH,TX,60,1.2014015151515152,1851.4599404284231,1.1688509724926914,-0.03,-1
2022-09-17,918,DOCK HIGH STRAIGHT,1120.0,4300.0,TX,TN,35,3.8392857142857135,2890.279535144167,2.580606727807292,-1.26,-13
2022-10-02,8000,TRACTOR,1581.0,6521.49,AL,DF,98,4.124914611005693,6202.100093140405,3.9228969596080994,-0.2,-3
2022-10-02,165,CARGO VAN,1723.0,1950.74,TX,MI,98,1.1321764364480558,2126.422903203474,1.2341398161366652,0.1,2
2022-10-03,8453,TRACTOR,1739.0,4995.0,TX,MI,118,2.872340425531915,5274.331879050948,3.0329683030770256,0.16,2
2022-10-03,700,DOCK HIGH STRAIGHT,894.0,5474.89,CU,OK,113,6.124038031319911,5269.580999897802,5.894385905925953,-0.23,-3
2022-10-03,44501,TRACTOR,1822.0,6042.86,QA,KY,119,3.316608122941822,7257.731925456807,3.983387445365976,0.67,7
2022-10-02,250,CARGO VAN,2372.0,3159.77,MR,MI,97,1.3321121416526138,4136.889846951524,1.7440513688665786,0.41,5
2022-10-03,22,CARGO VAN,2294.0,3672.18,EM,OH,109,1.60077593722755,3911.218303531969,1.7049774644864728,0.1,2
2022-10-03,1800,CUBE VAN,1274.0,4563.75,NX,AL,108,3.582221350078493,4738.492375837252,3.719381770672882,0.14,2
2022-10-01,630,CUBE VAN,2112.0,4200.0,GJ,OH,61,1.9886363636363635,3845.89690241857,1.8209739121300048,-0.17,-2
2022-10-01,2500,SPRINTER,1736.0,2642.65,MI,TX,62,1.5222638248847926,1946.378359937128,1.121185691208023,-0.4,-5
2022-10-03,8600,DOCK HIGH STRAIGHT,2026.0,6103.39,QA,OH,100,3.012532082922014,6556.009870343596,3.235937744493384,0.22,3
2022-10-03,550,CUBE VAN,1858.0,3077.29,NX,MI,103,1.656237890204521,3742.249129683441,2.01412762630971,0.36,4
